path,name,suffix,parent,size_bytes
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_98.png,Jun_coronacases_case3_98.png,.png,frames,395958
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case5_89.png,Jun_coronacases_case5_89.png,.png,frames,344111
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0304_20.png,Morozov_study_0304_20.png,.png,frames,219412
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case1_116.png,Jun_coronacases_case1_116.png,.png,frames,309229
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_40_86625_0_case18_72.png,Jun_radiopaedia_40_86625_0_case18_72.png,.png,frames,517930
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_7_85703_0_case20_33.png,Jun_radiopaedia_7_85703_0_case20_33.png,.png,frames,443931
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case1_138.png,Jun_coronacases_case1_138.png,.png,frames,318399
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0259_21.png,Morozov_study_0259_21.png,.png,frames,219094
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case2_32.png,Jun_coronacases_case2_32.png,.png,frames,408188
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0270_12.png,Morozov_study_0270_12.png,.png,frames,195633
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case2_74.png,Jun_coronacases_case2_74.png,.png,frames,410688
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_106.png,Jun_coronacases_case3_106.png,.png,frames,392183
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_36_86526_0_case17_24.png,Jun_radiopaedia_36_86526_0_case17_24.png,.png,frames,245048
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0274_10.png,Morozov_study_0274_10.png,.png,frames,194999
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0279_14.png,Morozov_study_0279_14.png,.png,frames,204645
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0266_22.png,Morozov_study_0266_22.png,.png,frames,134726
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0264_33.png,Morozov_study_0264_33.png,.png,frames,167579
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_240.png,Jun_coronacases_case10_240.png,.png,frames,322524
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0297_29.png,Morozov_study_0297_29.png,.png,frames,206890
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/bjorke_15.png,bjorke_15.png,.png,frames,576367
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0297_18.png,Morozov_study_0297_18.png,.png,frames,227127
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_166.png,Jun_coronacases_case3_166.png,.png,frames,371636
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/bjorke_95.png,bjorke_95.png,.png,frames,590633
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0275_16.png,Morozov_study_0275_16.png,.png,frames,214596
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_135.png,Jun_coronacases_case10_135.png,.png,frames,326550
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_51.png,Jun_coronacases_case8_51.png,.png,frames,306971
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case2_166.png,Jun_coronacases_case2_166.png,.png,frames,399434
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case4_120.png,Jun_coronacases_case4_120.png,.png,frames,336896
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0304_14.png,Morozov_study_0304_14.png,.png,frames,226745
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case7_130.png,Jun_coronacases_case7_130.png,.png,frames,419255
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_14_85914_0_case13_56.png,Jun_radiopaedia_14_85914_0_case13_56.png,.png,frames,495841
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/bjorke_78.png,bjorke_78.png,.png,frames,440747
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_14_85914_0_case13_101.png,Jun_radiopaedia_14_85914_0_case13_101.png,.png,frames,455287
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_214.png,Jun_coronacases_case8_214.png,.png,frames,312319
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case4_130.png,Jun_coronacases_case4_130.png,.png,frames,342834
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case7_133.png,Jun_coronacases_case7_133.png,.png,frames,418826
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_10_85902_3_case12_195.png,Jun_radiopaedia_10_85902_3_case12_195.png,.png,frames,499186
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0286_31.png,Morozov_study_0286_31.png,.png,frames,190215
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0304_21.png,Morozov_study_0304_21.png,.png,frames,217096
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case5_72.png,Jun_coronacases_case5_72.png,.png,frames,354046
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case7_132.png,Jun_coronacases_case7_132.png,.png,frames,416727
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0265_19.png,Morozov_study_0265_19.png,.png,frames,223071
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/bjorke_41.png,bjorke_41.png,.png,frames,503443
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_86.png,Jun_coronacases_case3_86.png,.png,frames,382114
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case9_194.png,Jun_coronacases_case9_194.png,.png,frames,310724
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_10_85902_3_case12_157.png,Jun_radiopaedia_10_85902_3_case12_157.png,.png,frames,501439
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_85.png,Jun_coronacases_case10_85.png,.png,frames,318591
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case6_98.png,Jun_coronacases_case6_98.png,.png,frames,386497
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_4_85506_1_case19_12.png,Jun_radiopaedia_4_85506_1_case19_12.png,.png,frames,399895
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_157.png,Jun_coronacases_case8_157.png,.png,frames,337744
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_79.png,Jun_coronacases_case3_79.png,.png,frames,389166
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0294_37.png,Morozov_study_0294_37.png,.png,frames,178631
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_232.png,Jun_coronacases_case10_232.png,.png,frames,330424
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_14_85914_0_case13_100.png,Jun_radiopaedia_14_85914_0_case13_100.png,.png,frames,450055
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case4_93.png,Jun_coronacases_case4_93.png,.png,frames,351674
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_226.png,Jun_coronacases_case8_226.png,.png,frames,185512
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case6_107.png,Jun_coronacases_case6_107.png,.png,frames,392405
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_227.png,Jun_coronacases_case8_227.png,.png,frames,202380
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0297_15.png,Morozov_study_0297_15.png,.png,frames,229639
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_10_85902_3_case12_199.png,Jun_radiopaedia_10_85902_3_case12_199.png,.png,frames,500605
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_114.png,Jun_coronacases_case3_114.png,.png,frames,396038
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0267_20.png,Morozov_study_0267_20.png,.png,frames,202856
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_10_85902_3_case12_107.png,Jun_radiopaedia_10_85902_3_case12_107.png,.png,frames,516957
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_204.png,Jun_coronacases_case8_204.png,.png,frames,320544
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_237.png,Jun_coronacases_case8_237.png,.png,frames,183374
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case1_150.png,Jun_coronacases_case1_150.png,.png,frames,317475
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0275_12.png,Morozov_study_0275_12.png,.png,frames,209744
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case1_97.png,Jun_coronacases_case1_97.png,.png,frames,301384
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_143.png,Jun_coronacases_case3_143.png,.png,frames,381881
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case4_133.png,Jun_coronacases_case4_133.png,.png,frames,342997
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_40_86625_0_case18_42.png,Jun_radiopaedia_40_86625_0_case18_42.png,.png,frames,537521
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_223.png,Jun_coronacases_case10_223.png,.png,frames,314878
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0260_18.png,Morozov_study_0260_18.png,.png,frames,218258
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case1_214.png,Jun_coronacases_case1_214.png,.png,frames,304730
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0269_23.png,Morozov_study_0269_23.png,.png,frames,206221
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_138.png,Jun_coronacases_case3_138.png,.png,frames,385871
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case5_130.png,Jun_coronacases_case5_130.png,.png,frames,340742
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case2_84.png,Jun_coronacases_case2_84.png,.png,frames,425396
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case2_104.png,Jun_coronacases_case2_104.png,.png,frames,415979
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0297_4.png,Morozov_study_0297_4.png,.png,frames,230419
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0256_26.png,Morozov_study_0256_26.png,.png,frames,217547
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_168.png,Jun_coronacases_case10_168.png,.png,frames,342782
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_121.png,Jun_coronacases_case10_121.png,.png,frames,342036
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0255_22.png,Morozov_study_0255_22.png,.png,frames,227217
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0289_23.png,Morozov_study_0289_23.png,.png,frames,217943
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_10_85902_3_case12_102.png,Jun_radiopaedia_10_85902_3_case12_102.png,.png,frames,512907
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case4_121.png,Jun_coronacases_case4_121.png,.png,frames,338236
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case9_132.png,Jun_coronacases_case9_132.png,.png,frames,320513
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/bjorke_72.png,bjorke_72.png,.png,frames,375313
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case3_89.png,Jun_coronacases_case3_89.png,.png,frames,395925
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case6_106.png,Jun_coronacases_case6_106.png,.png,frames,389043
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0256_7.png,Morozov_study_0256_7.png,.png,frames,173757
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_10_85902_3_case12_98.png,Jun_radiopaedia_10_85902_3_case12_98.png,.png,frames,521457
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_10_85902_3_case12_76.png,Jun_radiopaedia_10_85902_3_case12_76.png,.png,frames,523024
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0304_25.png,Morozov_study_0304_25.png,.png,frames,216892
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_129.png,Jun_coronacases_case10_129.png,.png,frames,340057
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0289_14.png,Morozov_study_0289_14.png,.png,frames,220696
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Morozov_study_0262_9.png,Morozov_study_0262_9.png,.png,frames,208026
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case2_142.png,Jun_coronacases_case2_142.png,.png,frames,417112
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_184.png,Jun_coronacases_case8_184.png,.png,frames,328111
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_27_86410_0_case14_9.png,Jun_radiopaedia_27_86410_0_case14_9.png,.png,frames,516482
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_239.png,Jun_coronacases_case8_239.png,.png,frames,300845
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case2_92.png,Jun_coronacases_case2_92.png,.png,frames,426741
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case5_121.png,Jun_coronacases_case5_121.png,.png,frames,354885
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_60.png,Jun_coronacases_case8_60.png,.png,frames,319843
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_177.png,Jun_coronacases_case8_177.png,.png,frames,335234
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_radiopaedia_10_85902_3_case12_115.png,Jun_radiopaedia_10_85902_3_case12_115.png,.png,frames,513992
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case8_207.png,Jun_coronacases_case8_207.png,.png,frames,319055
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_99.png,Jun_coronacases_case10_99.png,.png,frames,328156
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case4_97.png,Jun_coronacases_case4_97.png,.png,frames,346146
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case2_47.png,Jun_coronacases_case2_47.png,.png,frames,410980
/kaggle/input/datasets/maedemaftouni/covid19-ct-scan-lesion-segmentation-dataset/frames/Jun_coronacases_case10_163.png,Jun_coronacases_case10_163.png,.png,frames,330991
